# NOTES (pandas: read_csv(..., comment="#"))
# CNN-LSTM+Attention seed=42; min n_test_samples >= 30; stations below threshold excluded.
# Predictions: CUDA+autocast re-inference from cnn_lstm_attention_h{1,4}_seed42.pt (no saved y_pred arrays on disk).
# station_id aligned via rebuild_test_meta; lat/lon/name from feature_engineered_v2.csv (deduplicated).
# Provenance: distinct eval run, deterministic Attention (no dropout/BN) — same convention as Features 3–5.
# Cross-reference (Section 5b): The strong correlation between station RMSE and station rainfall variance (r=0.89-0.93) is consistent with, and best interpreted alongside, the Extreme Rainfall Subset Evaluation (Feature 4/Section 5b): high-RMSE stations are largely those with more frequent or more severe extreme-rainfall days, and all three deep learning models (LSTM, Temporal, Attention) showed 8-10x worse RMSE on extreme vs normal days regardless of station. This map does not indicate a distinct new failure mode - it is the geographic expression of the same extreme-rainfall difficulty already documented in Section 5b.
station_id,station_name,latitude,longitude,horizon,n_test_samples,RMSE,MAE
Chapra_25.78_84.73_55,Chapra,25.7833,84.7333,4,331,5.3484826,2.8401623

Cherrapunji_25.25_91.73_1312,Cherrapunji,25.25,91.7333,4,331,34.24285,13.596463

Chhindwara_22.1_79.0_675,Chhindwara,22.1,79.0,4,331,4.703793,2.4106092

Chickmagalur_13.25_75.75_0,Chickmagalur,13.25,75.75,4,331,8.377707,4.597277

Chintamani / Sugut?ru_13.2_78.07_857,Chintamani / Sugut?ru,13.2,78.0667,4,331,5.2353745,2.84366

Chitradurga_14.23_76.43_724,Chitradurga,14.2333,76.4333,4,343,8.496641,3.8335466

Chittorgarh_24.88_74.63_404,Chittorgarh,24.8833,74.6333,4,331,4.953024,2.1399703

Churu_28.25_74.92_290,Churu,28.25,74.9167,4,337,7.995143,2.2258496

Cochin / K?ladi_10.15_76.4_9,Cochin / K?ladi,10.152,76.4019,4,329,11.91695,7.0523114

Cochin / Willingdon_9.95_76.27_1,Cochin / Willingdon,9.95,76.2667,4,329,10.699273,6.124654

Cochin Int. Airport / K?ladi_10.15_76.4_8,Cochin Int. Airport / K?ladi,10.15,76.4,4,329,12.1013565,7.2985663

Coimbatore_11.0_76.97_407,Coimbatore,11.0,76.9667,4,336,8.636513,4.18914

Coimbatore / Peelamedu_11.03_77.05_396,Coimbatore / Peelamedu,11.0333,77.05,4,336,8.636757,4.1852217

Contai_21.78_87.75_10,Contai,21.7833,87.75,4,333,10.339194,4.4761653

Cooch Behar_26.33_89.47_41,Cooch Behar,26.3333,89.4667,4,334,19.554934,8.709834

Coonoor_11.35_76.8_1745,Coonoor,11.35,76.8,4,331,7.861774,5.449571

Cuddalore_11.77_79.77_5,Cuddalore,11.7667,79.7667,4,343,16.640606,6.28374

Cuddapah_14.48_78.83_129,Cuddapah,14.4833,78.8333,4,333,4.547858,2.6571972

Cuttack_20.47_85.93_27,Cuttack,20.4667,85.9333,4,376,7.981842,3.959871

Cwc Vishakhapatnam / Waltair_17.7_83.3_45,Cwc Vishakhapatnam / Waltair,17.7,83.3,4,374,7.824903,3.5117397

Dahanu_19.97_72.72_4,Dahanu,19.9667,72.7167,4,333,7.9762654,3.9539118

Daltonganj_24.05_84.07_0,Daltonganj,24.05,84.0667,4,338,9.4156065,3.6065645

Daman_20.42_72.85_0,Daman,20.4167,72.85,4,333,9.223202,3.9541771

Daman / Dam?n_20.43_72.84_10,Daman / Dam?n,20.4344,72.8432,4,333,9.222239,3.9551687

Damoh_23.83_79.45_369,Damoh,23.8333,79.45,4,331,7.7857504,3.1121395

Darbhanga_26.17_85.9_47,Darbhanga,26.1667,85.9,4,333,6.0429144,2.9761403

Datia_25.67_78.47_227,Datia,25.6667,78.4667,4,334,5.0592036,2.5197203

Davangere / SM Krishna Ext._14.5_75.92_620,Davangere / SM Krishna Ext.,14.5,75.9167,4,333,5.6888585,3.4931586

Deesa_24.2_72.2_135,Deesa,24.2,72.2,4,339,5.9663796,2.684006

Dehradun_30.32_78.03_683,Dehradun,30.3167,78.0333,4,343,9.482089,3.6931934

Dehradun / R?ni Pokhri_30.19_78.18_558,Dehradun / R?ni Pokhri,30.1897,78.1803,4,343,17.788923,6.149314

Dehri_24.92_84.18_0,Dehri,24.9167,84.1833,4,331,5.305369,2.7544374

Dhar_22.6_75.3_581,Dhar,22.6,75.3,4,331,6.501382,2.8383362

Dharmapuri_12.13_78.03_396,Dharmapuri,12.1333,78.0333,4,331,6.7452235,3.4824474

Dharmpur_30.9_77.02_1986,Dharmpur,30.9,77.0167,4,337,10.312183,5.4281077

Dharmsala_32.27_76.38_1211,Dharmsala,32.2667,76.3833,4,331,8.493619,5.310407

Dharwad_15.48_74.98_678,Dharwad,15.4833,74.9833,4,333,5.035469,2.8480206

Dhubri_26.02_89.98_0,Dhubri,26.0167,89.9833,4,339,28.461248,10.237744

Dhubri Rupsi_26.15_89.92_35,Dhubri Rupsi,26.15,89.9167,4,339,15.788456,7.568403

Diamond Harbour_22.18_88.2_4,Diamond Harbour,22.1833,88.2,4,333,8.763436,4.5899954

Dibrugarh / Mohanbari_27.48_95.02_110,Dibrugarh / Mohanbari,27.4833,95.0167,4,343,12.662701,7.3149114

Digha_21.83_87.78_0,Digha,21.8333,87.7833,4,333,10.278514,4.5256596

Diu_20.72_70.92_10,Diu,20.7167,70.9167,4,333,5.451342,2.4251907

Durg_21.18_81.28_292,Durg,21.1833,81.2833,4,333,6.8351192,3.2845154

Dwarka_22.37_69.08_10,Dwarka,22.3667,69.0833,4,339,29.458876,7.9949956

Erinpura / Jawai Dam Site_25.08_73.08_294,Erinpura / Jawai Dam Site,25.0833,73.0833,4,333,5.8911505,2.4404666

Forbesganj_26.3_87.27_59,Forbesganj,26.3,87.2667,4,333,7.672863,3.6489143

Fort Cochin_9.97_76.23_2,Fort Cochin,9.9667,76.2333,4,329,10.699273,6.124654

Fursatganj / R?e Bareli_26.25_81.37_107,Fursatganj / R?e Bareli,26.25,81.3667,4,333,4.925312,2.448546

Gadag_15.42_75.63_661,Gadag,15.4167,75.6333,4,376,7.1098447,3.309292

Gandhinagar_23.23_72.72_0,Gandhinagar,23.2333,72.7167,4,341,8.040085,3.3788776

Ganganagar_29.92_73.92_176,Ganganagar,29.9167,73.9167,4,339,5.999784,2.3063433

Gangtok_27.33_88.62_1756,Gangtok,27.3333,88.6167,4,333,10.612603,6.2190676

Gauhati_26.1_91.58_47,Gauhati,26.1,91.5833,4,335,13.156884,6.5126443

Gaya_24.75_84.95_110,Gaya,24.75,84.95,4,331,7.952186,3.4620674

Ghazipur_25.4_83.55_0,Ghazipur,25.4,83.55,4,331,5.080558,2.676279

Goa / Dabolim Airport_15.38_73.82_42,Goa / Dabolim Airport,15.3833,73.8167,4,333,13.793213,6.8957496

Goa / Panjim_15.48_73.82_58,Goa / Panjim,15.4833,73.8167,4,333,14.963089,6.856908

Goalpara_26.18_90.63_36,Goalpara,26.1833,90.6333,4,333,25.092339,10.097105

Golaghat_26.52_93.98_0,Golaghat,26.5167,93.9833,4,333,12.603682,6.328665

Gondia_21.47_80.2_311,Gondia,21.4667,80.2,4,337,8.737307,3.9128702

Gopalpur_19.27_84.88_16,Gopalpur,19.2667,84.8833,4,374,6.6082997,2.923471

Gorakhpur_26.75_83.37_76,Gorakhpur,26.75,83.3667,4,337,8.806164,3.7429283

Gulbarga_17.35_76.85_457,Gulbarga,17.35,76.85,4,343,8.789694,3.9187422

Gulmarg_34.05_74.4_2652,Gulmarg,34.05,74.4,4,331,8.093638,5.4138703

Guna_24.65_77.32_477,Guna,24.65,77.3167,4,372,9.749036,3.9677668

Gwalior_26.23_78.25_205,Gwalior,26.2333,78.25,4,334,9.190406,4.049504

Haflong_25.17_93.02_680,Haflong,25.1667,93.0167,4,331,17.489342,5.9889836

Hamirpur_25.95_80.15_109,Hamirpur,25.95,80.15,4,333,4.518664,2.3520668

Hanamkonda_18.02_79.57_266,Hanamkonda,18.0167,79.5667,4,333,5.131027,2.9529066

Hardoi_27.38_80.17_141,Hardoi,27.3833,80.1667,4,333,5.3233857,2.5728443

Harnai_17.82_73.1_17,Harnai,17.8167,73.1,4,374,17.301325,7.6649156

Hassan_13.0_76.15_955,Hassan,13.0,76.15,4,331,5.8155184,3.6048384

Haveri / H?veri_14.78_75.4_573,Haveri / H?veri,14.7833,75.4,4,333,5.4933105,3.3817458

Hissar_29.17_75.73_216,Hissar,29.1667,75.7333,4,334,6.4139705,2.5954528

Honavar_14.28_74.45_8,Honavar,14.2833,74.45,4,343,26.136122,11.896586

Hoshangabad_22.77_77.77_300,Hoshangabad,22.7667,77.7667,4,372,9.556709,4.239621

Hut Bay_10.58_92.55_5,Hut Bay,10.5833,92.55,4,329,8.55501,5.0295453

Hyderabad / Anthredigudam_17.24_78.43_617,Hyderabad / Anthredigudam,17.2406,78.4289,4,374,5.404728,2.9240742

Hyderabad Airport_17.45_78.47_530,Hyderabad Airport,17.45,78.4667,4,374,7.53691,3.783333

Imphal Tulihal_24.77_93.9_780,Imphal Tulihal,24.7667,93.9,4,337,10.671672,5.5507784

Indore_22.72_75.8_561,Indore,22.7167,75.8,4,372,6.230688,2.9184632

Jabalpur_23.2_79.95_391,Jabalpur,23.2,79.95,4,337,12.086404,4.148293

Jagdalpur_19.08_82.03_552,Jagdalpur,19.0833,82.0333,4,376,11.264652,5.1773553

Jaipur / Sanganer_26.82_75.8_385,Jaipur / Sanganer,26.8167,75.8,4,334,10.138275,3.3566015

Jaisalmer_26.9_70.92_231,Jaisalmer,26.9,70.9167,4,337,7.812981,2.0767229

Jalgaon_21.05_75.57_200,Jalgaon,21.05,75.5667,4,333,7.637755,3.4290307

Jalna / Badnapur_19.83_75.8_534,Jalna / Badnapur,19.8333,75.8,4,333,5.3875093,2.7266603

Jalpaiguri_26.53_88.72_0,Jalpaiguri,26.5333,88.7167,4,337,20.622564,8.620661

Jammu_32.67_74.83_366,Jammu,32.6667,74.8333,4,374,7.92497,3.5984097

Jammu / R?mb?gh_32.69_74.84_314,Jammu / R?mb?gh,32.6891,74.8374,4,341,11.911803,5.0079317

Jamnagar_22.45_70.08_14,Jamnagar,22.45,70.0833,4,331,16.471712,3.9728642

Jamshedpur_22.82_86.18_140,Jamshedpur,22.8167,86.1833,4,331,6.225246,3.3208468

Jamshedpur_22.82_86.18_128,Jamshedpur,22.8167,86.1833,4,331,6.223041,3.3206038

Jeur_18.2_75.2_519,Jeur,18.2,75.2,4,333,5.601476,2.8468003

Jhansi_25.45_78.58_250,Jhansi,25.45,78.5833,4,334,5.7341356,2.774217

Jharsuguda_21.92_84.08_228,Jharsuguda,21.9167,84.0833,4,343,7.157351,3.6185439

Jindal Vijaynagar_15.18_76.63_489,Jindal Vijaynagar,15.1758,76.6333,4,329,5.0710683,2.7612069

Jodhpur_26.3_73.02_217,Jodhpur,26.3,73.0167,4,335,5.108827,2.292844

Jorhat / Lengrabhita_26.07_90.17_880,Jorhat / Lengrabhita,26.0667,90.1667,4,335,12.496796,5.7665987

K. Paramathy_10.95_78.08_182,K. Paramathy,10.95,78.0833,4,331,6.9723964,4.075018

Kailashahar_24.32_92.0_27,Kailashahar,24.3167,92.0,4,372,19.125648,9.150691

Kakinada_16.95_82.23_2,Kakinada,16.95,82.2333,4,374,10.446551,4.7716203

Kalimpong_27.07_88.47_0,Kalimpong,27.0667,88.4667,4,333,10.855869,5.003776

Kalingapatam_18.33_84.13_5,Kalingapatam,18.3333,84.1333,4,374,10.73499,4.1926622

Kandla Aerodrome_23.15_70.12_29,Kandla Aerodrome,23.15,70.1167,4,331,8.659316,2.9515295

Kangra / Chari_32.17_76.26_770,Kangra / Chari,32.1651,76.2634,4,329,10.737474,4.6177325

Kanniyakumari_8.08_77.5_36,Kanniyakumari,8.0833,77.5,4,341,9.98626,3.9186242

Kanpur_26.43_80.37_125,Kanpur,26.4333,80.3667,4,333,5.2175574,2.5534716

Kanpur / Chakeri_26.4_80.4_123,Kanpur / Chakeri,26.4,80.4,4,333,5.2175574,2.5534716

Karaikal_10.92_79.83_7,Karaikal,10.9167,79.8333,4,338,18.21821,6.701829

Karnal_29.7_77.03_248,Karnal,29.7,77.0333,4,333,5.94801,2.6957133

Karwar_14.78_74.13_3,Karwar,14.7833,74.1333,4,336,24.388952,9.587011

Kavali_14.9_79.98_17,Kavali,14.9,79.9833,4,333,6.840047,3.3036265

Keongjhargarh_21.62_85.52_461,Keongjhargarh,21.6167,85.5167,4,333,5.9569206,3.2512727

Keshod_21.32_70.32_50,Keshod,21.3167,70.3167,4,333,9.2598095,3.7650554

Khajuraho_24.98_79.92_217,Khajuraho,24.9833,79.9167,4,331,5.4713793,2.6148367

Khammam_17.25_80.15_110,Khammam,17.25,80.15,4,333,6.1249404,3.1046605

Khandwa_21.83_76.37_317,Khandwa,21.8333,76.3667,4,333,8.966902,3.4716907

Khargone_21.82_75.62_250,Khargone,21.8167,75.6167,4,333,8.165358,3.1434612

Kodaikanal_10.23_77.47_2339,Kodaikanal,10.2333,77.4667,4,331,8.812957,5.6882105

Kohima_25.63_94.17_1405,Kohima,25.6333,94.1667,4,331,9.259719,4.6462593

Kolhapur_16.7_74.23_569,Kolhapur,16.7,74.2333,4,374,8.161046,4.416363

Koppal_15.35_76.15_532,Koppal,15.35,76.15,4,333,4.482373,2.6990998

Koraput_18.82_82.72_0,Koraput,18.8167,82.7167,4,333,5.087636,2.876431

Kota Aerodrome_25.15_75.85_273,Kota Aerodrome,25.15,75.85,4,339,9.714154,3.824365

Kothagudem_17.55_80.63_110,Kothagudem,17.55,80.6333,4,333,6.263077,3.1460109

Kottayam_9.58_76.52_39,Kottayam,9.5833,76.5167,4,329,11.482363,6.9298973

Kovilangulam / Aruppukkottai_9.55_78.08_103,Kovilangulam / Aruppukkottai,9.55,78.0833,4,335,7.8312783,4.1291776

Kozhikode_11.25_75.78_4,Kozhikode,11.25,75.7833,4,372,20.394556,9.815228

Krishnanagar_23.4_88.52_12,Krishnanagar,23.4,88.5167,4,331,10.066216,4.3237643

Kurnool_15.8_78.07_280,Kurnool,15.8,78.0667,4,339,6.4685116,3.347764

Lengpui / Hmunpui_23.84_92.62_426,Lengpui / Hmunpui,23.8406,92.6197,4,329,6.845488,4.0851674

Long Island_12.42_92.93_12,Long Island,12.4167,92.9333,4,331,7.7049756,4.2978377

Lucknow_26.87_80.93_110,Lucknow,26.8667,80.9333,4,336,7.431127,3.4561763

Lucknow / Amausi_26.75_80.88_122,Lucknow / Amausi,26.75,80.8833,4,336,7.4309316,3.4556072

Ludhiana_30.87_75.93_255,Ludhiana,30.8667,75.9333,4,336,5.0386434,2.4925373

Ludhiana / Dor?ha_30.85_75.95_254,Ludhiana / Dor?ha,30.8547,75.9526,4,336,6.7429357,2.6134675

Lumding_25.75_93.18_147,Lumding,25.75,93.1833,4,331,13.256608,5.6384983

M. O. Ranchi_23.32_85.32_652,M. O. Ranchi,23.3167,85.3167,4,376,13.046556,5.3667607

M.O. Agathi Airport / Kavaratti_10.85_72.47_3,M.O. Agathi Airport / Kavaratti,10.85,72.4667,4,331,14.271522,6.4374027

M.O. Karipur Airport / Kondotti_11.13_75.95_100,M.O. Karipur Airport / Kondotti,11.1333,75.95,4,372,12.140398,7.011613

M.O. Pondicherry / Puducherry_11.97_79.82_38,M.O. Pondicherry / Puducherry,11.9667,79.8167,4,343,10.807616,4.7401595

Machilipatnam_16.2_81.15_3,Machilipatnam,16.2,81.15,4,374,12.262478,4.521479

Madikeri_12.42_75.73_1150,Madikeri,12.4167,75.7333,4,331,8.643159,5.0967674

Madras_13.07_80.25_6,Madras,13.0667,80.25,4,343,13.805393,6.142032

Madras / Minambakkam_13.0_80.18_10,Madras / Minambakkam,13.0,80.1833,4,343,10.379544,4.2532077

Madurai_9.92_78.12_132,Madurai,9.9167,78.1167,4,335,7.780827,4.067517

Madurai_9.83_78.08_139,Madurai,9.8333,78.0833,4,335,7.7884746,4.635193

Mahabaleshwar_17.93_73.67_1384,Mahabaleshwar,17.9333,73.6667,4,343,32.765007,12.934476

Mahabubnagar_16.75_78.0_504,Mahabubnagar,16.75,78.0,4,333,3.5587685,2.2878947

Mahuva_21.08_71.78_8,Mahuva,21.0833,71.7833,4,333,7.0559726,2.6036193

Majbat_26.75_92.35_0,Majbat,26.75,92.35,4,333,14.838295,7.284077

Malanjkhand_22.0_80.7_580,Malanjkhand,22.0,80.7,4,331,6.823379,3.2647116

Malda_25.03_88.13_26,Malda,25.0333,88.1333,4,337,10.944724,5.2109413

Malegaon_20.55_74.53_436,Malegaon,20.55,74.5333,4,333,6.1444283,3.0781422

Mana / Raipur_21.23_81.65_313,Mana / Raipur,21.2333,81.65,4,333,6.2830305,2.912438

Manali_32.27_77.17_0,Manali,32.2667,77.1667,4,331,12.010255,6.398586

Mandi_31.72_76.97_760,Mandi,31.7167,76.9667,4,333,6.2252707,3.226447

Mandla_22.58_80.37_441,Mandla,22.5833,80.3667,4,331,11.841141,4.190827

Mandya_12.5_76.83_695,Mandya,12.5,76.8333,4,331,6.188637,3.732739

Mangalore / Bajpe_12.92_74.88_102,Mangalore / Bajpe,12.9167,74.8833,4,372,21.21842,10.705803

Mangalore / Panambur_12.95_74.83_32,Mangalore / Panambur,12.95,74.8333,4,372,12.408664,7.079365

Manipur Road / R?jb?ri_25.88_93.77_152,Manipur Road / R?jb?ri,25.88,93.77,4,329,13.094645,5.541708

Matheran_18.98_73.28_0,Matheran,18.9833,73.2833,4,333,7.788901,3.9508479

Maya Bandar_12.92_92.92_27,Maya Bandar,12.9167,92.9167,4,331,7.2878785,4.491512

Medak_18.05_78.27_472,Medak,18.05,78.2667,4,333,6.64865,2.7984931

Meerut_29.02_77.63_221,Meerut,29.0167,77.6333,4,333,8.597667,2.807719

Midnapore_22.42_87.32_0,Midnapore,22.4167,87.3167,4,331,9.154487,4.326578

Minicoy_8.3_73.15_1,Minicoy,8.3,73.15,4,376,17.476328,7.1241617

Moradabad_28.83_78.75_0,Moradabad,28.8333,78.75,4,333,5.4045973,2.6580663

Mormugao_15.42_73.78_61,Mormugao,15.4167,73.7833,4,333,14.006623,6.467673

Mount Abu_24.6_72.72_1196,Mount Abu,24.6,72.7167,4,331,5.657808,2.815705

Mukteshwar Kumaon_29.47_79.65_2310,Mukteshwar Kumaon,29.4667,79.65,4,343,7.3479486,4.246591

Muzaffarpur_26.12_85.4_52,Muzaffarpur,26.1167,85.4,4,333,6.400452,2.994046

Mysore_12.3_76.7_765,Mysore,12.3,76.7,4,331,6.0698256,3.7941434

Nagappattinam_10.77_79.85_2,Nagappattinam,10.7667,79.85,4,338,14.918334,5.7146053

Nagpur Mayo Hospital_21.15_79.12_311,Nagpur Mayo Hospital,21.15,79.1167,4,374,10.436604,4.3505554

Nagpur Sonegaon_21.1_79.05_308,Nagpur Sonegaon,21.1,79.05,4,374,10.436604,4.3505554

Nainital_29.4_79.47_1953,Nainital,29.4,79.4667,4,333,15.923633,4.521854

Najibabad_29.62_78.38_269,Najibabad,29.6167,78.3833,4,333,9.002813,3.2578125

Nalgonda_17.0_79.25_0,Nalgonda,17.0,79.25,4,333,4.9281874,2.7369335

Naliya_23.25_68.85_20,Naliya,23.25,68.85,4,334,21.225924,4.7921777

Nancowry_7.98_93.53_23,Nancowry,7.9833,93.5333,4,329,7.429405,4.9143214

Nanded_19.08_77.33_355,Nanded,19.0833,77.3333,4,333,5.4424286,3.0105674

Nandigama_16.78_80.28_0,Nandigama,16.7833,80.2833,4,333,6.6637907,3.2526844

Nandyal_15.47_78.48_211,Nandyal,15.4667,78.4833,4,333,5.094945,3.1376307

Narnaul_28.0_76.08_306,Narnaul,28.0,76.0833,4,333,4.473916,2.1147044

Narsapur_16.43_81.7_0,Narsapur,16.4333,81.7,4,333,6.1077623,3.4607055

Narsinghpur_22.95_79.18_354,Narsinghpur,22.95,79.1833,4,331,6.5714526,2.915745

Nasik_20.0_73.78_598,Nasik,20.0,73.7833,4,333,5.056786,2.5988448

Nasik Ozar_20.13_73.92_599,Nasik Ozar,20.1333,73.9167,4,333,4.2053423,2.3970942

Nautanwa_27.43_83.42_98,Nautanwa,27.4333,83.4167,4,329,8.699035,4.1266317

Nellore_14.45_79.98_19,Nellore,14.45,79.9833,4,343,11.862928,5.091905

New Delhi / Palam_28.57_77.12_220,New Delhi / Palam,28.5667,77.1167,4,374,8.8128605,3.9124033

New Delhi / Safdarjung_28.58_77.2_211,New Delhi / Safdarjung,28.5833,77.2,4,374,14.406235,4.6842933

New Kandla_23.0_70.22_10,New Kandla,23.0,70.2167,4,331,8.142946,2.693643

Nilambur_11.28_76.23_0,Nilambur,11.2833,76.2333,4,329,12.539818,7.171648

Nizamabad_18.67_78.1_379,Nizamabad,18.6667,78.1,4,337,7.9070377,3.40211

North Lakhimpur_27.23_94.12_101,North Lakhimpur,27.2333,94.1167,4,374,16.690636,9.450784

Nowgong_25.07_79.45_226,Nowgong,25.0667,79.45,4,333,5.4701896,2.5259564

Okha_22.48_69.12_5,Okha,22.4833,69.1167,4,339,24.228586,6.0371385

Ondal / And?l_23.62_87.2_86,Ondal / And?l,23.6167,87.2,4,331,7.569463,3.377883

Ongole_15.5_80.08_22,Ongole,15.5,80.0833,4,333,4.9771943,2.997799

Orai_25.98_79.5_140,Orai,25.9833,79.5,4,333,4.6549582,2.328089

Pachmarhi_22.47_78.43_1061,Pachmarhi,22.4667,78.4333,4,331,6.660987,3.4483488

Palakkad_10.77_76.65_95,Palakkad,10.7667,76.65,4,331,8.873849,4.9406495

Palayankottai_8.73_77.75_45,Palayankottai,8.7333,77.75,4,329,6.150046,4.2149177

Pamban_9.27_79.3_10,Pamban,9.2667,79.3,4,334,11.257733,5.4564404

Panagarh / P?n?garh_23.47_87.43_74,Panagarh / P?n?garh,23.4667,87.4333,4,331,5.9066234,3.0195122

Pantnagar_29.03_79.47_233,Pantnagar,29.0333,79.4667,4,333,12.215691,3.548247

Paradip C. W. R._20.3_86.68_4,Paradip C. W. R.,20.3,86.6833,4,333,10.2477665,4.0820293

Parangipettai_11.5_79.77_3,Parangipettai,11.5,79.7667,4,343,12.189182,4.7411904

Parbhani_19.27_76.77_422,Parbhani,19.2667,76.7667,4,333,5.9329643,2.932564

Pasighat_28.1_95.38_155,Pasighat,28.1,95.3833,4,341,22.363432,11.021794

Pathankot / Path?nkot_32.23_75.63_310,Pathankot / Path?nkot,32.2338,75.6346,4,331,7.5976458,3.4671996

Patiala_30.33_76.47_249,Patiala,30.3333,76.4667,4,338,7.346684,2.9126928

Patna_25.6_85.1_51,Patna,25.6,85.1,4,334,6.2300158,3.561789

Pbo Raipur_21.22_81.67_294,Pbo Raipur,21.2167,81.6667,4,333,6.243155,2.9843295

Pendra Road_22.77_81.9_624,Pendra Road,22.7667,81.9,4,372,9.876533,4.3335238

Periakulum / Ellakkal_10.0_77.13_300,Periakulum / Ellakkal,10.0,77.1333,4,329,10.508237,6.064245

Phalodi_27.13_72.37_233,Phalodi,27.1333,72.3667,4,333,6.306514,1.907434

Pilani_28.33_75.58_300,Pilani,28.3333,75.5833,4,333,4.366436,2.0997097

Pondicherry / Auroville_11.97_79.81_36,Pondicherry / Auroville,11.9687,79.8101,4,343,9.836274,4.3714066

Poona_18.53_73.85_555,Poona,18.5333,73.85,4,374,5.7151937,2.7872622

Poona / Lohogaon Aerodrome_18.58_73.92_589,Poona / Lohogaon Aerodrome,18.5833,73.9167,4,374,12.437343,4.6146464

Porbandar_21.65_69.67_5,Porbandar,21.65,69.6667,4,337,31.839518,6.653517

Port Blair_11.67_92.72_73,Port Blair,11.6667,92.7167,4,407,8.500084,5.2450967

Port Blair / Portblair / Austin?b?d_11.64_92.73_4,Port Blair / Portblair / Austin?b?d,11.6412,92.7297,4,407,18.891733,9.157992

Punalur_9.0_76.92_33,Punalur,9.0,76.9167,4,329,11.978161,6.848502

Puri_19.8_85.82_5,Puri,19.8,85.8167,4,376,8.870437,4.3412623

Purnea_25.27_87.47_0,Purnea,25.2667,87.4667,4,339,9.71238,4.641409

Purulia_23.33_86.42_254,Purulia,23.3333,86.4167,4,331,7.73937,3.1478426

Qazi Gund_33.58_75.08_0,Qazi Gund,33.5833,75.0833,4,331,10.150425,4.743952

Raichur_16.2_77.35_398,Raichur,16.2,77.35,4,333,5.654924,3.021434

Raipur / Phundardih_21.22_81.67_294,Raipur / Phundardih,21.2167,81.6667,4,333,6.243155,2.9843295

Raisen_23.32_77.83_435,Raisen,23.3167,77.8333,4,331,5.1347747,2.5069432

Rajahmundry / R?j?nagaram_17.11_81.82_46,Rajahmundry / R?j?nagaram,17.1104,81.8182,4,329,7.447615,3.1754413

Rajgarh_24.0_76.72_380,Rajgarh,24.0,76.7167,4,331,5.614134,2.5035608

Rajkot_22.3_70.78_134,Rajkot,22.3,70.7833,4,339,24.235477,5.6024117

Rajnandgaon / R?j N?ndgaon_21.1_81.03_329,Rajnandgaon / R?j N?ndgaon,21.1,81.0333,4,333,7.043324,3.413523

Ramgundam_18.77_79.43_156,Ramgundam,18.7667,79.4333,4,374,8.506752,4.540796

Rampur_28.75_79.0_191,Rampur,28.75,79.0,4,333,5.4247646,2.6677709

Ranchi / Silwai_23.43_85.4_647,Ranchi / Silwai,23.4333,85.4,4,376,13.046556,5.3667607

Rangia_26.43_91.62_57,Rangia,26.4333,91.6167,4,333,19.258871,8.752849

Ratlam_23.32_75.05_484,Ratlam,23.3167,75.05,4,331,7.572237,2.9472692

Ratnagiri_16.98_73.33_75,Ratnagiri,16.9833,73.3333,4,374,22.853876,10.0485525

Raxaul_26.98_84.85_83,Raxaul,26.9833,84.85,4,329,8.782039,3.6029015

Rentachintala_16.55_79.55_104,Rentachintala,16.55,79.55,4,333,5.50766,2.8457491

Rewa_24.53_81.3_298,Rewa,24.5333,81.3,4,331,6.0848393,2.8047166

Rohtak_28.83_76.58_0,Rohtak,28.8333,76.5833,4,333,4.83751,2.0183856

Rourkela_22.22_84.88_0,Rourkela,22.2167,84.8833,4,331,9.00641,3.6530025

Sabaur_25.23_87.07_36,Sabaur,25.2333,87.0667,4,333,6.2953887,3.3555865

Sagar_23.85_78.75_550,Sagar,23.85,78.75,4,331,12.5977,4.3500743

Salem_11.65_78.17_279,Salem,11.65,78.1667,4,333,11.851371,5.5143757

Sambalpur_21.47_83.97_0,Sambalpur,21.4667,83.9667,4,343,7.009309,3.790896

Sangli_16.85_74.6_545,Sangli,16.85,74.6,4,333,6.718654,3.472436

Satara_17.52_74.05_610,Satara,17.5167,74.05,4,333,7.149484,3.145742

Satna_24.57_80.83_315,Satna,24.5667,80.8333,4,337,10.985296,4.3462553

Sawai Madhopur_25.98_76.37_0,Sawai Madhopur,25.9833,76.3667,4,276,6.6466327,3.0640545

Seoni_22.08_79.55_617,Seoni,22.0833,79.55,4,331,6.877921,3.1955492

Shahjahanpur_27.88_79.9_155,Shahjahanpur,27.8833,79.9,4,333,6.241304,2.7513485

Shajapur_23.43_76.32_444,Shajapur,23.4333,76.3167,4,331,5.1169057,2.3989165

Shanti Niketan_23.65_87.7_58,Shanti Niketan,23.65,87.7,4,331,6.4897623,3.3912892

Sheopur_25.67_76.68_234,Sheopur,25.6667,76.6833,4,278,7.9831486,3.4284294

Shillong_25.57_91.88_1598,Shillong,25.5667,91.8833,4,376,17.423546,6.998092

